"FID","FEATURE","LONGITUDE","LATITUDE","GRID","EASTING","NORTHING"
279,"Highway",84.36042227,27.97780619,"45RTL","40365","97550"
279,"Highway",84.36052681,27.97772018,"45RTL","40375","97541"
279,"Highway",84.36094502,27.97738518,"45RTL","40415","97503"
279,"Highway",84.36110216,27.97725842,"45RTL","40430","97488"
279,"Highway",84.36127326,27.97712712,"45RTL","40447","97473"
279,"Highway",84.36142986,27.97702969,"45RTL","40462","97462"
279,"Highway",84.36154909,27.97696621,"45RTL","40473","97455"
279,"Highway",84.36163921,27.97693664,"45RTL","40482","97451"
279,"Highway",84.36172999,27.97691384,"45RTL","40491","97449"
279,"Highway",84.36183927,27.97691355,"45RTL","40502","97448"
279,"Highway",84.36194924,27.97693131,"45RTL","40513","97450"
278,"Highway",84.36194924,27.97693131,"45RTL","40513","97450"
278,"Highway",84.36203959,27.97697168,"45RTL","40522","97454"
278,"Highway",84.36249786,27.97722091,"45RTL","40567","97481"
278,"Highway",84.36263659,27.97728823,"45RTL","40581","97488"
278,"Highway",84.36278928,27.977351,"45RTL","40596","97495"
278,"Highway",84.36295148,27.97740697,"45RTL","40613","97501"
278,"Highway",84.36307993,27.97744047,"45RTL","40625","97504"
278,"Highway",84.36339013,27.97748929,"45RTL","40656","97509"
278,"Highway",84.36366152,27.9775179,"45RTL","40683","97511"
278,"Highway",84.36383314,27.97754227,"45RTL","40700","97514"
278,"Highway",84.36399083,27.9775802,"45RTL","40715","97518"
278,"Highway",84.36414793,27.97763168,"45RTL","40731","97523"
278,"Highway",84.36455883,27.97777047,"45RTL","40772","97538"
277,"Highway",84.36455883,27.97777047,"45RTL","40772","97538"
277,"Highway",84.36480617,27.97782848,"45RTL","40796","97543"
277,"Highway",84.36494919,27.9778484,"45RTL","40810","97545"
277,"Highway",84.36510168,27.97785251,"45RTL","40825","97545"
277,"Highway",84.36510168,27.97785251,"45RTL","40825","97545"
277,"Highway",84.36525921,27.97784307,"45RTL","40841","97544"
277,"Highway",84.3654256,27.97782232,"45RTL","40857","97541"
277,"Highway",84.36603066,27.97769888,"45RTL","40916","97526"
277,"Highway",84.36616403,27.97768499,"45RTL","40929","97525"
277,"Highway",84.36628281,27.97767565,"45RTL","40941","97523"
277,"Highway",84.36642576,27.97767527,"45RTL","40955","97523"
277,"Highway",84.3679508,27.97774339,"45RTL","41105","97527"
277,"Highway",84.3679508,27.97774339,"45RTL","41105","97527"
277,"Highway",84.36814644,27.97773159,"45RTL","41125","97526"
277,"Highway",84.36832235,27.97770856,"45RTL","41142","97523"
277,"Highway",84.36847978,27.97766978,"45RTL","41157","97518"
277,"Highway",84.36860797,27.97762431,"45RTL","41170","97513"
277,"Highway",84.36872722,27.97756759,"45RTL","41181","97506"
277,"Highway",84.36884577,27.97749282,"45RTL","41193","97498"
277,"Highway",84.36897305,27.97736839,"45RTL","41205","97484"
289,"Highway",84.36897305,27.97736839,"45RTL","41205","97484"
289,"Highway",84.36900713,27.97730062,"45RTL","41208","97476"
289,"Highway",84.36905951,27.97719895,"45RTL","41213","97465"
289,"Highway",84.36909222,27.97710185,"45RTL","41216","97454"
289,"Highway",84.36911094,27.97700027,"45RTL","41218","97443"
289,"Highway",84.36912503,27.97684907,"45RTL","41219","97426"
289,"Highway",84.36916143,27.9763436,"45RTL","41221","97370"
289,"Highway",84.36917517,27.97627362,"45RTL","41222","97362"
289,"Highway",84.36920852,27.97617878,"45RTL","41225","97351"
289,"Highway",84.36924639,27.97610648,"45RTL","41229","97343"
289,"Highway",84.36929387,27.97605672,"45RTL","41233","97338"
289,"Highway",84.36937441,27.97601363,"45RTL","41241","97333"
289,"Highway",84.36946966,27.97599758,"45RTL","41251","97331"
289,"Highway",84.36956498,27.9760041,"45RTL","41260","97331"
289,"Highway",84.36967941,27.97602635,"45RTL","41271","97333"
289,"Highway",84.36984669,27.97608005,"45RTL","41288","97339"
289,"Highway",84.37002289,27.97614275,"45RTL","41305","97346"
289,"Highway",84.37069103,27.97645004,"45RTL","41372","97378"
289,"Highway",84.37082022,27.97651286,"45RTL","41385","97385"
289,"Highway",84.37097749,27.97661396,"45RTL","41400","97396"
289,"Highway",84.37170851,27.97709706,"45RTL","41474","97448"
289,"Highway",84.37179888,27.9771442,"45RTL","41483","97453"
289,"Highway",84.37190384,27.97718001,"45RTL","41493","97457"
289,"Highway",84.3720851,27.97723592,"45RTL","41511","97462"
289,"Highway",84.37215702,27.97727408,"45RTL","41518","97466"
289,"Highway",84.37224749,27.97734603,"45RTL","41527","97474"
289,"Highway",84.37233861,27.97742475,"45RTL","41536","97483"
289,"Highway",84.37273006,27.97781852,"45RTL","41576","97526"
150,"Highway",84.37273006,27.97781852,"45RTL","41576","97526"
150,"Highway",84.37298872,27.97784263,"45RTL","41601","97528"
150,"Highway",84.37298872,27.97784263,"45RTL","41601","97528"
150,"Highway",84.37315387,27.9778309,"45RTL","41617","97526"
150,"Highway",84.37336973,27.9777852,"45RTL","41639","97521"
150,"Highway",84.37359816,27.9777011,"45RTL","41661","97511"
150,"Highway",84.37381376,27.97758094,"45RTL","41682","97497"
150,"Highway",84.37499955,27.97691892,"45RTL","41797","97421"
150,"Highway",84.37529125,27.97676019,"45RTL","41825","97403"
150,"Highway",84.37576702,27.97654907,"45RTL","41872","97378"
150,"Highway",84.37607792,27.97643091,"45RTL","41902","97365"
150,"Highway",84.37643964,27.97631034,"45RTL","41937","97351"
150,"Highway",84.37756941,27.97599139,"45RTL","42048","97313"
150,"Highway",84.37767738,27.97597981,"45RTL","42058","97311"
150,"Highway",84.3778235,27.97597941,"45RTL","42073","97311"
150,"Highway",84.37797612,27.9760196,"45RTL","42088","97315"
150,"Highway",84.37814795,27.9761026,"45RTL","42105","97324"
150,"Highway",84.37833261,27.97622167,"45RTL","42123","97337"
150,"Highway",84.37853015,27.97639034,"45RTL","42143","97355"
150,"Highway",84.37881716,27.97670992,"45RTL","42172","97390"
150,"Highway",84.37899564,27.97687864,"45RTL","42190","97408"
150,"Highway",84.37919299,27.9769909,"45RTL","42210","97420"
150,"Highway",84.37938386,27.97706934,"45RTL","42229","97428"
150,"Highway",84.37958088,27.97708685,"45RTL","42248","97430"
150,"Highway",84.37991129,27.97709721,"45RTL","42281","97430"
150,"Highway",84.38009559,27.9771125,"45RTL","42299","97432"
150,"Highway",84.38024183,27.97714594,"45RTL","42313","97435"
150,"Highway",84.38033729,27.97719079,"45RTL","42323","97440"
150,"Highway",84.38043922,27.97726948,"45RTL","42333","97448"
150,"Highway",84.38058621,27.97751725,"45RTL","42348","97476"
150,"Highway",84.38077743,27.9776927,"45RTL","42367","97495"
150,"Highway",84.38093663,27.97779829,"45RTL","42383","97506"
150,"Highway",84.38110836,27.97784971,"45RTL","42400","97511"
150,"Highway",84.38128626,27.97785373,"45RTL","42418","97511"
150,"Highway",84.38128626,27.97785373,"45RTL","42418","97511"
150,"Highway",84.381426,27.97784206,"45RTL","42431","97510"
150,"Highway",84.38153392,27.9778192,"45RTL","42442","97507"
150,"Highway",84.38176838,27.97764483,"45RTL","42465","97487"
150,"Highway",84.38212327,27.9773889,"45RTL","42499","97458"
150,"Highway",84.38233248,27.97725972,"45RTL","42519","97443"
150,"Highway",84.3825355,27.97718019,"45RTL","42539","97434"
150,"Highway",84.38273227,27.97712775,"45RTL","42558","97428"
150,"Highway",84.38291008,27.97710469,"45RTL","42576","97425"
150,"Highway",84.38306254,27.97709976,"45RTL","42591","97424"
150,"Highway",84.38327228,27.97712173,"45RTL","42611","97426"
150,"Highway",84.38342492,27.97716643,"45RTL","42627","97431"
150,"Highway",84.38355859,27.97723825,"45RTL","42640","97438"
150,"Highway",84.38399825,27.97759801,"45RTL","42684","97477"
150,"Highway",84.38413199,27.97768788,"45RTL","42697","97487"
150,"Highway",84.38430371,27.97773929,"45RTL","42714","97492"
150,"Highway",84.38450705,27.97775001,"45RTL","42734","97493"
150,"Highway",84.38450705,27.97775001,"45RTL","42734","97493"
150,"Highway",84.38559318,27.97766575,"45RTL","42841","97481"
146,"Highway",84.38559318,27.97766575,"45RTL","42841","97481"
146,"Highway",84.38594943,27.9777956,"45RTL","42876","97495"
146,"Highway",84.38617198,27.97784687,"45RTL","42899","97500"
146,"Highway",84.38617198,27.97784687,"45RTL","42899","97500"
146,"Highway",84.38637522,27.97782825,"45RTL","42918","97498"
146,"Highway",84.38659107,27.97778252,"45RTL","42940","97492"
146,"Highway",84.38681951,27.97770291,"45RTL","42962","97483"
146,"Highway",84.38705406,27.9775556,"45RTL","42985","97466"
146,"Highway",84.38739627,27.97731323,"45RTL","43018","97439"
146,"Highway",84.38773208,27.97705735,"45RTL","43050","97409"
146,"Highway",84.38787795,27.97698474,"45RTL","43064","97401"
146,"Highway",84.38804929,27.97692785,"45RTL","43081","97394"
146,"Highway",84.38827788,27.97689336,"45RTL","43103","97390"
146,"Highway",84.3885574,27.97688581,"45RTL","43131","97389"
146,"Highway",84.38918014,27.97691789,"45RTL","43192","97391"
147,"Highway",84.38918014,27.97691789,"45RTL","43192","97391"
147,"Highway",84.39000629,27.97697872,"45RTL","43274","97396"
147,"Highway",84.39000629,27.97697872,"45RTL","43274","97396"
147,"Highway",84.39036207,27.97697771,"45RTL","43309","97395"
147,"Highway",84.39074314,27.97694279,"45RTL","43346","97390"
147,"Highway",84.3909717,27.97689702,"45RTL","43369","97385"
147,"Highway",84.39127622,27.97677658,"45RTL","43398","97371"
148,"Highway",84.39127622,27.97677658,"45RTL","43398","97371"
148,"Highway",84.3914664,27.97665872,"45RTL","43417","97357"
148,"Highway",84.39174514,27.97643682,"45RTL","43444","97332"
148,"Highway",84.3918909,27.97633488,"45RTL","43458","97321"
148,"Highway",84.39207467,27.9762035,"45RTL","43475","97306"
149,"Highway",84.39207467,27.9762035,"45RTL","43475","97306"
149,"Highway",84.39232844,27.97610576,"45RTL","43500","97294"
151,"Highway",84.39232844,27.97610576,"45RTL","43500","97294"
151,"Highway",84.39268368,27.97595585,"45RTL","43535","97277"
151,"Highway",84.39286761,27.97586959,"45RTL","43553","97267"
151,"Highway",84.39312146,27.9757899,"45RTL","43577","97258"
152,"Highway",84.39312146,27.9757899,"45RTL","43577","97258"
152,"Highway",84.39331201,27.97577807,"45RTL","43596","97256"
152,"Highway",84.39377594,27.97581736,"45RTL","43642","97259"
152,"Highway",84.39377594,27.97581736,"45RTL","43642","97259"
152,"Highway",84.3939347,27.97579885,"45RTL","43658","97257"
152,"Highway",84.39408704,27.97576006,"45RTL","43672","97252"
152,"Highway",84.39419485,27.97570786,"45RTL","43683","97246"
152,"Highway",84.39429622,27.97562861,"45RTL","43693","97237"
152,"Highway",84.39440363,27.97546586,"45RTL","43703","97219"
152,"Highway",84.3945933,27.97521037,"45RTL","43721","97190"
152,"Highway",84.39480787,27.97481493,"45RTL","43741","97146"
152,"Highway",84.39513589,27.97417099,"45RTL","43772","97074"
152,"Highway",84.39523707,27.9740421,"45RTL","43782","97060"
152,"Highway",84.3953384,27.97395608,"45RTL","43791","97050"
152,"Highway",84.3954462,27.97389936,"45RTL","43802","97043"
152,"Highway",84.39556054,27.97389452,"45RTL","43813","97042"
152,"Highway",84.39569397,27.97389865,"45RTL","43826","97043"
152,"Highway",84.39581483,27.97393891,"45RTL","43838","97047"
152,"Highway",84.39598029,27.9740174,"45RTL","43855","97055"
152,"Highway",84.3961268,27.97412302,"45RTL","43869","97067"
152,"Highway",84.39629239,27.97423535,"45RTL","43886","97079"
152,"Highway",84.39641995,27.97437035,"45RTL","43899","97093"
152,"Highway",84.39664353,27.97470361,"45RTL","43921","97130"
152,"Highway",84.39674547,27.97478228,"45RTL","43932","97138"
152,"Highway",84.39686634,27.97482706,"45RTL","43944","97143"
152,"Highway",84.39686634,27.97482706,"45RTL","43944","97143"
152,"Highway",84.39695529,27.9748268,"45RTL","43952","97143"
152,"Highway",84.39705052,27.97480848,"45RTL","43962","97141"
152,"Highway",84.39712661,27.9747699,"45RTL","43969","97136"
152,"Highway",84.39722162,27.97469066,"45RTL","43978","97127"
152,"Highway",84.397348,27.97450304,"45RTL","43990","97106"
152,"Highway",84.39746157,27.97428838,"45RTL","44001","97082"
152,"Highway",84.39753696,27.97405804,"45RTL","44008","97056"
152,"Highway",84.39761877,27.97384347,"45RTL","44015","97032"
152,"Highway",84.39770719,27.97370107,"45RTL","44024","97017"
152,"Highway",84.39786538,27.9735269,"45RTL","44039","96997"
152,"Highway",84.39799194,27.97339116,"45RTL","44051","96982"
152,"Highway",84.39813143,27.97331631,"45RTL","44065","96973"
152,"Highway",84.39843592,27.97319134,"45RTL","44094","96958"
152,"Highway",84.39855641,27.97313007,"45RTL","44106","96951"
152,"Highway",84.39865137,27.97303955,"45RTL","44115","96941"
152,"Highway",84.39876524,27.97290837,"45RTL","44126","96926"
152,"Highway",84.39891699,27.97270939,"45RTL","44140","96904"
153,"Highway",84.39891699,27.97270939,"45RTL","44140","96904"
153,"Highway",84.39917607,27.97233186,"45RTL","44165","96862"
153,"Highway",84.39935923,27.97203803,"45RTL","44182","96829"
153,"Highway",84.39946648,27.97183467,"45RTL","44192","96806"
153,"Highway",84.3995675,27.97166516,"45RTL","44202","96787"
153,"Highway",84.39969958,27.9713038,"45RTL","44214","96747"
154,"Highway",84.39969958,27.9713038,"45RTL","44214","96747"
154,"Highway",84.39998939,27.97064417,"45RTL","44241","96673"
154,"Highway",84.40025419,27.97009516,"45RTL","44266","96612"
154,"Highway",84.40057614,27.96954147,"45RTL","44296","96549"
154,"Highway",84.40079095,27.96922047,"45RTL","44317","96513"
154,"Highway",84.40088588,27.96912318,"45RTL","44326","96502"
154,"Highway",84.40098718,27.96902813,"45RTL","44336","96492"
154,"Highway",84.40115199,27.96893063,"45RTL","44352","96481"
154,"Highway",84.40138661,27.96881263,"45RTL","44374","96467"
154,"Highway",84.40155759,27.96866548,"45RTL","44391","96450"
154,"Highway",84.40165879,27.96854561,"45RTL","44400","96437"
154,"Highway",84.40175981,27.96837611,"45RTL","44410","96418"
154,"Highway",84.4018984,27.96805984,"45RTL","44423","96382"
154,"Highway",84.40201854,27.96790833,"45RTL","44434","96365"
154,"Highway",84.40217048,27.96776575,"45RTL","44449","96349"
154,"Highway",84.40249994,27.96752789,"45RTL","44481","96322"
155,"Highway",84.40249994,27.96752789,"45RTL","44481","96322"
155,"Highway",84.40292476,27.9673078,"45RTL","44522","96297"
155,"Highway",84.40360338,27.96700575,"45RTL","44588","96262"
155,"Highway",84.40383817,27.96693738,"45RTL","44611","96254"
155,"Highway",84.40454269,27.9667661,"45RTL","44680","96234"
155,"Highway",84.40470773,27.96673177,"45RTL","44696","96229"
155,"Highway",84.4048538,27.96672006,"45RTL","44711","96228"
155,"Highway",84.40563542,27.96678544,"45RTL","44788","96233"
155,"Highway",84.40563542,27.96678544,"45RTL","44788","96233"
155,"Highway",84.40578149,27.96677373,"45RTL","44802","96232"
155,"Highway",84.40589567,27.96672827,"45RTL","44813","96227"
155,"Highway",84.40600971,27.96664446,"45RTL","44824","96217"
155,"Highway",84.40612352,27.96650199,"45RTL","44835","96201"
155,"Highway",84.40649611,27.96590978,"45RTL","44870","96135"
155,"Highway",84.4066288,27.96571761,"45RTL","44883","96113"
155,"Highway",84.40674899,27.96558189,"45RTL","44894","96098"
155,"Highway",84.40686295,27.96548003,"45RTL","44905","96086"
155,"Highway",84.40698344,27.96542327,"45RTL","44917","96080"
155,"Highway",84.40716743,27.96535955,"45RTL","44935","96072"
155,"Highway",84.40768152,27.96523394,"45RTL","44985","96057"
155,"Highway",84.40800497,27.9650931,"45RTL","45017","96041"
155,"Highway",84.40823955,27.96496832,"45RTL","45040","96027"
155,"Highway",84.40841693,27.96483694,"45RTL","45057","96012"
155,"Highway",84.4085181,27.96471255,"45RTL","45066","95998"
155,"Highway",84.40884036,27.96425586,"45RTL","45097","95946"
155,"Highway",84.40920651,27.96364561,"45RTL","45132","95878"
155,"Highway",84.40987537,27.96245238,"45RTL","45195","95744"
169,"Highway",84.40987537,27.96245238,"45RTL","45195","95744"
169,"Highway",84.41043749,27.96159337,"45RTL","45248","95648"
169,"Highway",84.41082321,27.9611252,"45RTL","45285","95595"
169,"Highway",84.41128515,27.96065455,"45RTL","45329","95542"
169,"Highway",84.41153854,27.96046879,"45RTL","45354","95521"
169,"Highway",84.41183628,27.96025356,"45RTL","45383","95496"
169,"Highway",84.41225446,27.95997029,"45RTL","45423","95464"
169,"Highway",84.41259037,27.95977075,"45RTL","45456","95441"
169,"Highway",84.41292642,27.9596073,"45RTL","45488","95423"
169,"Highway",84.41323716,27.959471,"45RTL","45519","95407"
169,"Highway",84.4137445,27.95924837,"45RTL","45568","95381"
169,"Highway",84.41396003,27.95913041,"45RTL","45589","95368"
169,"Highway",84.41412475,27.9590171,"45RTL","45605","95355"
169,"Highway",84.41430203,27.95886315,"45RTL","45622","95337"
169,"Highway",84.41439377,27.95876812,"45RTL","45631","95326"
169,"Highway",84.41445388,27.95870477,"45RTL","45637","95319"
169,"Highway",84.41447664,27.95867762,"45RTL","45639","95316"
169,"Highway",84.41461197,27.95851929,"45RTL","45652","95298"
169,"Highway",84.41494034,27.95801067,"45RTL","45683","95241"
169,"Highway",84.41519898,27.95754061,"45RTL","45707","95189"
169,"Highway",84.41535653,27.95721299,"45RTL","45722","95152"
169,"Highway",84.41548239,27.95690352,"45RTL","45734","95118"
169,"Highway",84.41550717,27.95673875,"45RTL","45736","95099"
169,"Highway",84.41552541,27.95652436,"45RTL","45737","95075"
169,"Highway",84.41551843,27.95636194,"45RTL","45736","95057"
169,"Highway",84.4153514,27.95587061,"45RTL","45718","95003"
169,"Highway",84.41499219,27.95495796,"45RTL","45681","94903"
169,"Highway",84.41479289,27.95433361,"45RTL","45660","94834"
169,"Highway",84.41467028,27.95383086,"45RTL","45646","94779"
169,"Highway",84.4145791,27.95324003,"45RTL","45636","94713"
169,"Highway",84.41457193,27.95302571,"45RTL","45635","94690"
169,"Highway",84.41459675,27.95287222,"45RTL","45637","94673"
169,"Highway",84.4146849,27.9526689,"45RTL","45645","94650"
169,"Highway",84.41488724,27.95242689,"45RTL","45664","94623"
169,"Highway",84.41503908,27.9522685,"45RTL","45679","94605"
169,"Highway",84.41515943,27.9521824,"45RTL","45691","94595"
169,"Highway",84.41534337,27.95211417,"45RTL","45709","94587"
157,"Highway",84.41534337,27.95211417,"45RTL","45709","94587"
157,"Highway",84.41574931,27.95196178,"45RTL","45748","94569"
157,"Highway",84.41619989,27.95185889,"45RTL","45792","94557"
157,"Highway",84.41642834,27.9518018,"45RTL","45815","94550"
157,"Highway",84.41663795,27.95180116,"45RTL","45835","94550"
157,"Highway",84.41679043,27.95181198,"45RTL","45850","94550"
157,"Highway",84.41693036,27.95186119,"45RTL","45864","94556"
157,"Highway",84.41707041,27.95193973,"45RTL","45878","94564"
157,"Highway",84.41742715,27.95220939,"45RTL","45914","94593"
157,"Highway",84.41767547,27.95236657,"45RTL","45939","94610"
157,"Highway",84.41890376,27.95298327,"45RTL","46061","94676"
157,"Highway",84.41983318,27.95351063,"45RTL","46154","94732"
157,"Highway",84.42007488,27.95359563,"45RTL","46178","94741"
157,"Highway",84.42029728,27.95361751,"45RTL","46200","94743"
157,"Highway",84.42029728,27.95361751,"45RTL","46200","94743"
157,"Highway",84.42051325,27.95361685,"45RTL","46221","94743"
157,"Highway",84.42071,27.95357564,"45RTL","46240","94738"
157,"Highway",84.42124287,27.95339803,"45RTL","46292","94717"
156,"Highway",84.42124287,27.95339803,"45RTL","46292","94717"
156,"Highway",84.42214992,27.95307037,"45RTL","46381","94679"
156,"Highway",84.42320302,27.95273323,"45RTL","46484","94639"
158,"Highway",84.42320302,27.95273323,"45RTL","46484","94639"
158,"Highway",84.42391963,27.95243772,"45RTL","46553","94605"
158,"Highway",84.42412888,27.95234683,"45RTL","46574","94595"
158,"Highway",84.42428093,27.95224484,"45RTL","46589","94583"
158,"Highway",84.42490175,27.95182103,"45RTL","46649","94535"
158,"Highway",84.42534522,27.95152636,"45RTL","46692","94501"
158,"Highway",84.42588381,27.95119078,"45RTL","46744","94463"
158,"Highway",84.42647954,27.95085052,"45RTL","46802","94424"
159,"Highway",84.42647954,27.95085052,"45RTL","46802","94424"
159,"Highway",84.42699299,27.95058496,"45RTL","46852","94393"
159,"Highway",84.42718958,27.95050539,"45RTL","46871","94384"
159,"Highway",84.42740523,27.95042575,"45RTL","46892","94375"
159,"Highway",84.42822379,27.95022016,"45RTL","46972","94350"
159,"Highway",84.42888997,27.95003082,"45RTL","47037","94328"
159,"Highway",84.42941661,27.9498893,"45RTL","47089","94311"
159,"Highway",84.42985431,27.9497458,"45RTL","47131","94294"
159,"Highway",84.4302221,27.94959349,"45RTL","47167","94277"
159,"Highway",84.43071659,27.94935505,"45RTL","47215","94249"
159,"Highway",84.43199677,27.9486381,"45RTL","47340","94167"
160,"Highway",84.43199677,27.9486381,"45RTL","47340","94167"
160,"Highway",84.43298544,27.94808901,"45RTL","47436","94104"
160,"Highway",84.4335114,27.94778277,"45RTL","47487","94069"
160,"Highway",84.43406249,27.94740877,"45RTL","47540","94027"
160,"Highway",84.43434123,27.9472274,"45RTL","47567","94006"
160,"Highway",84.43448068,27.94715477,"45RTL","47581","93998"
160,"Highway",84.43458218,27.94712512,"45RTL","47591","93994"
160,"Highway",84.43467741,27.94711354,"45RTL","47600","93993"
160,"Highway",84.43478537,27.94710868,"45RTL","47610","93992"
160,"Highway",84.43533205,27.94721976,"45RTL","47665","94003"
160,"Highway",84.43552273,27.947253,"45RTL","47683","94006"
160,"Highway",84.43571332,27.94726368,"45RTL","47702","94007"
160,"Highway",84.43590397,27.94729015,"45RTL","47721","94010"
160,"Highway",84.43605657,27.94733028,"45RTL","47736","94014"
160,"Highway",84.43645097,27.94748019,"45RTL","47775","94030"
160,"Highway",84.43702989,27.94771073,"45RTL","47833","94054"
160,"Highway",84.43720782,27.94773273,"45RTL","47850","94056"
160,"Highway",84.43720782,27.94773273,"45RTL","47850","94056"
160,"Highway",84.43751904,27.94773174,"45RTL","47881","94055"
160,"Highway",84.43781103,27.94768569,"45RTL","47910","94050"
160,"Highway",84.43814729,27.94759437,"45RTL","47942","94039"
160,"Highway",84.43838833,27.94751464,"45RTL","47966","94029"
160,"Highway",84.43864829,27.94740101,"45RTL","47991","94016"
160,"Highway",84.43907267,27.94711087,"45RTL","48032","93983"
160,"Highway",84.43944638,27.94685699,"45RTL","48069","93954"
160,"Highway",84.43997849,27.94650559,"45RTL","48120","93914"
160,"Highway",84.44065023,27.94613118,"45RTL","48185","93871"
160,"Highway",84.44108122,27.9459087,"45RTL","48227","93846"
160,"Highway",84.44131598,27.94584703,"45RTL","48250","93839"
160,"Highway",84.44160156,27.94578971,"45RTL","48278","93832"
160,"Highway",84.44192534,27.94575483,"45RTL","48310","93827"
160,"Highway",84.44304254,27.94559331,"45RTL","48420","93807"
160,"Highway",84.44323296,27.94556337,"45RTL","48438","93803"
160,"Highway",84.44395073,27.94557685,"45RTL","48509","93803"
170,"Highway",84.44395073,27.94557685,"45RTL","48509","93803"
170,"Highway",84.44518927,27.94557961,"45RTL","48631","93801"
170,"Highway",84.44548791,27.94560798,"45RTL","48660","93803"
170,"Highway",84.44581208,27.94566784,"45RTL","48692","93809"
170,"Highway",84.44606004,27.94573021,"45RTL","48717","93816"
170,"Highway",84.44632079,27.94581285,"45RTL","48743","93824"
170,"Highway",84.44668338,27.94594704,"45RTL","48779","93839"
170,"Highway",84.44734513,27.94623819,"45RTL","48845","93869"
170,"Highway",84.44759321,27.94632763,"45RTL","48869","93879"
170,"Highway",84.44824801,27.94647214,"45RTL","48934","93894"
170,"Highway",84.44855301,27.94650499,"45RTL","48964","93897"
170,"Highway",84.44881989,27.94653345,"45RTL","48990","93899"
170,"Highway",84.44881989,27.94653345,"45RTL","48990","93899"
170,"Highway",84.44914374,27.94651435,"45RTL","49022","93896"
170,"Highway",84.44934048,27.94647535,"45RTL","49042","93892"
170,"Highway",84.44958786,27.94639558,"45RTL","49066","93882"
170,"Highway",84.44979073,27.94630467,"45RTL","49086","93872"
170,"Highway",84.44999986,27.94619118,"45RTL","49106","93859"
170,"Highway",84.45057005,27.94584413,"45RTL","49161","93819"
170,"Highway",84.45094392,27.94563534,"45RTL","49197","93795"
170,"Highway",84.4513243,27.94546488,"45RTL","49235","93776"
170,"Highway",84.45193309,27.94523727,"45RTL","49294","93749"
170,"Highway",84.45318251,27.9448045,"45RTL","49416","93699"
170,"Highway",84.45341713,27.94471348,"45RTL","49439","93688"
170,"Highway",84.45353748,27.94463412,"45RTL","49450","93679"
170,"Highway",84.45375897,27.94444162,"45RTL","49472","93657"
170,"Highway",84.45393617,27.94428762,"45RTL","49489","93640"
170,"Highway",84.45407559,27.94421496,"45RTL","49502","93631"
170,"Highway",84.45451312,27.94404431,"45RTL","49545","93612"
170,"Highway",84.45463351,27.94397623,"45RTL","49557","93604"
170,"Highway",84.45481709,27.94382897,"45RTL","49575","93587"
170,"Highway",84.45507014,27.94359124,"45RTL","49599","93560"
170,"Highway",84.45566429,27.94290567,"45RTL","49656","93483"
170,"Highway",84.45605515,27.94251181,"45RTL","49693","93439"
170,"Highway",84.45636632,27.94219943,"45RTL","49723","93403"
170,"Highway",84.45647369,27.94205694,"45RTL","49733","93387"
170,"Highway",84.45652398,27.94193268,"45RTL","49738","93373"
170,"Highway",84.45652363,27.94184921,"45RTL","49738","93364"
170,"Highway",84.45648497,27.94171848,"45RTL","49734","93350"
170,"Highway",84.45640804,27.94154952,"45RTL","49726","93331"
170,"Highway",84.45638207,27.94141424,"45RTL","49723","93316"
170,"Highway",84.45636238,27.94126315,"45RTL","49721","93300"
170,"Highway",84.45628529,27.94105358,"45RTL","49713","93276"
170,"Highway",84.45624675,27.94095218,"45RTL","49709","93265"
170,"Highway",84.45622715,27.94082139,"45RTL","49706","93251"
161,"Highway",84.45622715,27.94082139,"45RTL","49706","93251"
161,"Highway",84.45631524,27.94062482,"45RTL","49715","93229"
161,"Highway",84.4563975,27.94055235,"45RTL","49723","93221"
161,"Highway",84.4565117,27.94052264,"45RTL","49734","93217"
161,"Highway",84.45662597,27.94051098,"45RTL","49745","93216"
161,"Highway",84.45677844,27.94052175,"45RTL","49760","93217"
161,"Highway",84.45691831,27.94055513,"45RTL","49774","93220"
161,"Highway",84.45752283,27.94083063,"45RTL","49834","93249"
161,"Highway",84.45768802,27.94084587,"45RTL","49850","93251"
161,"Highway",84.45768802,27.94084587,"45RTL","49850","93251"
161,"Highway",84.45791026,27.94083385,"45RTL","49872","93249"
161,"Highway",84.45830998,27.94073777,"45RTL","49911","93237"
161,"Highway",84.45869049,27.94060564,"45RTL","49948","93222"
161,"Highway",84.45953311,27.94011325,"45RTL","50030","93166"
161,"Highway",84.46050267,27.93960238,"45RTL","50124","93107"
161,"Highway",84.46154818,27.93903259,"45RTL","50226","93042"
162,"Highway",84.46154818,27.93903259,"45RTL","50226","93042"
162,"Highway",84.46173827,27.93893043,"45RTL","50244","93030"
163,"Highway",84.46173827,27.93893043,"45RTL","50244","93030"
163,"Highway",84.46272735,27.93853454,"45RTL","50341","92984"
163,"Highway",84.463932,27.9380567,"45RTL","50458","92929"
163,"Highway",84.46442648,27.93784521,"45RTL","50507","92904"
163,"Highway",84.4652376,27.93742509,"45RTL","50585","92856"
163,"Highway",84.46594105,27.93707301,"45RTL","50654","92816"
163,"Highway",84.46615657,27.93697753,"45RTL","50675","92805"
163,"Highway",84.46672099,27.93678835,"45RTL","50730","92782"
164,"Highway",84.46672099,27.93678835,"45RTL","50730","92782"
164,"Highway",84.46712051,27.93665163,"45RTL","50769","92766"
164,"Highway",84.46761496,27.93643562,"45RTL","50817","92741"
164,"Highway",84.4680773,27.93614075,"45RTL","50862","92708"
